ID,Revision,Text,Location,Context,Actor,Voice Actor,Old Revision,Old Text,Old Translation,NewTranslation,Status,Warnings,Xbox Terminology/Whitespace/Status Warnings
4114,174226,The workers here are on strike and the building is not functioning.,Lua/Sequences/ProtestSequenceActions.lua(00321),,,,174226,,,工人罢工，建筑无法运行。,OK,,
4115,174226,Royalists,Lua/Sequences/SequenceLabelFilterClass.lua(00131),,,,174226,,,保皇派,OK,,
4116,174226,Revolutionaries,Lua/Sequences/SequenceLabelFilterClass.lua(00131),,,,174226,,,革命派,OK,,
4117,174226,Militarists,Lua/Sequences/SequenceLabelFilterClass.lua(00132),,,,174226,,,军国主义者,OK,,
4118,174226,Religious,Lua/Sequences/SequenceLabelFilterClass.lua(00132),,,,174226,,,宗教人士,OK,,
4119,174226,Communists,Lua/Sequences/SequenceLabelFilterClass.lua(00133),,,,174226,,,共产主义者,OK,,
4120,174226,Capitalists,Lua/Sequences/SequenceLabelFilterClass.lua(00133),,,,174226,,,资本主义者,OK,,
4121,174226,Environmentalists,Lua/Sequences/SequenceLabelFilterClass.lua(00134),,,,174226,,,环保主义者,OK,,
4122,174226,Industrialists,Lua/Sequences/SequenceLabelFilterClass.lua(00134),,,,174226,,,工业主义者,OK,,
4123,174226,Nationalists,Lua/Sequences/SequenceLabelFilterClass.lua(00135),,,,174226,,,民族主义者,OK,,
4124,174226,Globalists,Lua/Sequences/SequenceLabelFilterClass.lua(00135),,,,174226,,,全球主义者,OK,,
4125,174226,*Random*,Lua/Sequences/SequenceLabelsCitizen.lua(00504),,,,174226,,,*随机*,OK,,
4126,174226,Random,Lua/Sequences/SequenceLabelsCitizen.lua(00587),,,,174226,,,随机,OK,,
4127,174226,"After declaring himself President for Life of Haiti, Francois Duvalier banished all Catholic bishops from the country and pronounced himself the incarnation of the vengeful spirit of death - Baron Samedi.",Lua/tips.lua(00002),,,,174226,,,弗朗索瓦·杜瓦利埃在宣布自己成为海地总统之后，他驱逐了这个国家所有的天主教主教并宣称自己是复仇死魂-安息日男爵萨梅迪的化身。,OK,,
4128,174226,"Believing his rival had turned into a black dog, President Francois Duvalier ordered all black dogs in Haiti hunted and killed.",Lua/tips.lua(00003),,,,174226,,,弗朗索瓦·杜瓦利埃总统认为他的对手变成了一条黑狗，所以他下令屠尽了海地的黑狗。,OK,,
4129,174226,"Francois Duvalier once called for early elections in Haiti, baffling everyone as his ""term"" wasn't over for two more years. Things become rather clear when his 100% victory was announced.",Lua/tips.lua(00004),,,,174226,,,弗朗索瓦·杜瓦利埃曾经呼吁提前进行大选，为此所有人都感到莫名其妙，因为他的“任期”还有两年才会结束。但是当他以100%支持率获胜的时候，事情就一目了然了。,OK,,
4130,174226,"In his later years, President of Haiti - Francois Duvalier, declared he alone was responsible for the death of JFK, after casting a curse upon him.",Lua/tips.lua(00005),,,,174226,,,海地总统弗朗索瓦·杜瓦利埃在晚年的时候声称他自己将对美国肯尼迪总统的死单独负责，因为他对肯尼迪施过诅咒。,OK,,
4131,174226,"Saparmurat Niyazov, President of Turkmenistan, took a liking to renaming things, like the days of the week or the months. He even changed the word for ""bread"" to be after the name of his mother - Gurbansoltan.",Lua/tips.lua(00006),,,,174226,,,土库曼斯坦总统萨帕尔穆拉特·尼亚佐夫喜欢给东西重新命名，比如星期或者月份。他甚至改变了“面包”这个词。将其变成了他母亲的名字-尔班索尔坦。,OK,,
4132,174226,"Saparmurat Niyazov, self-proclaimed President and Father of Turkmenistan had a 12 meter golden statue of himself built upon a 75 meter high arc - with the statue rotating so it always faces the sun.",Lua/tips.lua(00007),,,,174226,,,萨帕尔穆拉特·尼亚佐夫将自己封为土库曼斯坦总统和国父，并为自己建造了一座12米高的黄金雕像，并将其放在75米高的穹顶结构上，以使雕像可以自由旋转来时刻面朝太阳。,OK,,
4133,174226,"Saparmurat Niuazov, president of Turkmenistan from 1990 to 2006, outlawed beards for men and make-up for TV anchors - insisting that Turkmenistan women are naturally beautiful and do not need it.",Lua/tips.lua(00008),,,,174226,,,从1990年到2006年土库曼斯坦的总统萨帕尔穆拉特·尼亚佐夫禁止男性留胡子和电视女主播化妆-他坚称土库曼斯坦的女人天生丽质，不需要化妆。,OK,,
4134,174226,"The President of Turkmenistan, Saparmurat Niyazov, wrote a book called Book of the Soul. It was made compulsory to learn in schools and to be held in the same regard as the Quran in mosques throughout the country. Also, in 2006 a copy of the book was sent to space.",Lua/tips.lua(00009),,,,174226,,,土库曼斯坦总统萨帕尔穆拉特·尼亚佐夫写了叫做《灵魂之书》的书。他强迫所有的人们去学习书中的知识，并要求全国的清真寺给予等同《古兰经》的地位。而且在2006年，他还把这本书送入太空。,OK,,
4135,174226,Saparmurat Niyazov had all hospitals outside of Turkmenistan's capital closed as he felt it was reasonable for people needing medical care to travel to the capital.,Lua/tips.lua(00010),,,,174226,,,萨帕尔穆拉特·尼亚佐夫下令关闭了除土库曼斯坦首度外的所有医院，因为他认为让那些患者来首都进行医疗是合情合理的。,OK,,
4136,174226,"Rafael Trujillo, President of the Dominican Republic, appointed his 3 year old son colonel, and went on to make him General at the age of 10.",Lua/tips.lua(00011),,,,174226,,,多米尼亚共和国总统拉斐尔·特鲁希略将他3岁的儿子封为上校，并在其10岁的时册封为将军。,OK,,
4137,183350,"Rafael Trujillo, President of the Dominican Republic, campaigned to win a noble prize in literature for his illiterate wife, after honoring her as a writer and philosopher.",Lua/tips.lua(00012),,,,183350,,,多米尼亚共和国总统拉斐尔·特鲁希略给予自己文盲的妻子作家和哲学家的荣耀，在此之后试图为她争取诺贝尔文学奖。,OK,,
4138,174226,"Rafael Trujillo required every license plate in the Dominican Republic to say ""Viva Trujillo"" and every church to say ""God in Heaven, Trujillo on Earth"".",Lua/tips.lua(00013),,,,174226,,,拉斐尔·特鲁希略要求多美尼亚共和国内所有的车牌都写上“特鲁希略万岁”，还要求每个教堂都说“天堂属于神，大地属于特鲁希略”。,OK,,
4139,174226,"Rafael Trujillo, President of the Dominican Republic, he had streets, provinces, mountains, schools and bridges named not only in his honor, but in honor of various members of his family as well.",Lua/tips.lua(00014),,,,174226,,,多米尼亚共和国总统拉斐尔·特鲁希略下令不光要以自己的名字，还要以自己众多的家人的名字命名为所有街道，省份，山脉，学校和桥梁命名,OK,,
4141,174226,"When in Rome in August 2010, Muammar Gaddafi paid a modeling agency to get 500 women to attend his lecture where he tried to get them to convert to Islam.",Lua/tips.lua(00015),,,,174226,,,2010年八月，穆阿迈尔·卡扎菲付钱给一个模特公司，让他们派遣500名女模特参加他的演讲，并在演讲中试图令他们皈依伊斯兰教。,OK,,
4142,175007,Muammar Gaddafi had a fear of climbing more than 35 steps at a time and would often refuse to go to the upper floors of buildings.,Lua/tips.lua(00016),,,,175007,,,穆阿迈尔·卡扎菲恐高，一次爬上35阶台阶就会害怕，所以经常拒绝前往建筑物的高层。,OK,,
4143,174226,"When travelling, Muammar Gaddafi slept in a Bedouin tent that he brought along with him. He sometimes brought camels and horses along as well.",Lua/tips.lua(00017),,,,174226,,,穆阿迈尔·卡扎菲在旅行的时候，会住在一顶随身携带的贝多因人帐篷中。有时候他也会带马匹和骆驼。,OK,,
4144,174226,Muammar Gaddafi decreed that all his bodyguards be female virgins.,Lua/tips.lua(00018),,,,174226,,,穆阿迈尔·卡扎菲下令他的保镖必须都是处女。,OK,,
4145,183143,"Mobutu Sese Seko, former President of Zaire, and had an airport especially constructed so he could charter Concorde jets to take shopping trips in Paris with his family.",Lua/tips.lua(00019),,,,183143,,,扎伊尔前总统蒙博托·塞塞·塞科为自己特别建造了一个机场，来使他能够包协和客机带着家人去巴黎购物。,OK,,
4146,183143,"In Zaire, the evening news was always preceded with an image of autocratic ruler Mobutu Sese Seko, smiling through the clouds and looking down from the heavens. He also forbade the newscasters to mention anybody but him by name.",Lua/tips.lua(00020),,,,183143,,,在扎伊尔，晚间新闻中永远都会出现独裁领袖蒙博托·塞塞·塞科在云间微笑，俯瞰大地的图片。而且他还禁止新闻人士提及除了他的名字以外的任何名字。,OK,,
4147,183143,"Mobutu, dictator of Zaire, had prohibited anybody except him from wearing leopard-print hats and carried with him a wooden cane that he claimed took the strength of eight men to carry.",Lua/tips.lua(00021),,,,183143,,,扎伊尔的独裁领袖蒙博托，戴着除自己外禁止任何人佩戴的豹纹帽，手中拿着一把据说需要八个人的力量才拿得动的木杖。,OK,,
4148,183143,"Mobutu Sese Seko, ruler of Zaire, once paid Muhammad Ali and George Foreman $5 million each to fight in his country to give it more recognition in the world.",Lua/tips.lua(00022),,,,183143,,,扎伊尔的统治者蒙博托·塞塞·塞科，曾经付给默罕默德·阿里和乔治·福尔曼每人五百万美金来让他们在自己的国家对战，以增加自己国家在世界上的知名度。,OK,,
4149,174226,"The ruler of Zaire had his name changed to Mobutu Sese Seko Nkuku Ngbendu Wa Za Banga (""The all-powerful warrior who, because of his endurance and inflexible will to win, goes from conquest to conquest, leaving fire in his wake"").",Lua/tips.lua(00023),,,,174226,,,扎伊尔的领袖将自己的名字改成了蒙博托·塞塞·塞科·恩库库·内阁本都·瓦·扎·邦加(“凭借其强大耐力和必胜信念而百战百胜，并在身后留下燃烧之径的强大男人”)。,OK,,
4150,183143,"When Francisco Nguema was President of The Republic of Equatorial Guinea, he banned the word ""intellectual"", shut down schools, drove educated people out of his country and declared himself the Grandmaster of Education, Science and Culture.",Lua/tips.lua(00024),,,,183143,,,在弗朗西斯科·恩圭马还是赤道几内亚共和国总统的时候，他驱逐了“知识分子”:关闭学校，并将受过教育的人赶出了他的国家，并宣称自己是教育，科学和文化的导师。,OK,,
4151,174226,Francisco Nguema shut down several hospitals in Equatorial Guinea in favor of his witch doctor ancestry.,Lua/tips.lua(00025),,,,174226,,,弗朗西斯科·恩圭马因自己有位作为巫医的祖先，关闭了赤道几内亚的多家医院。,OK,,
4152,174226,"Francisco Nguema changed The Republic of Equatorial Guinea's national motto to ""There is no other God than Macias Nguema.""",Lua/tips.lua(00026),,,,174226,,,弗朗西斯科·恩圭马将赤道几内亚共和国的座右铭改成了“世上唯一真神只有马西亚斯·恩圭马”,OK,,
4153,174226,"Once while in power, Francisco Nguema banned the use of lubricants in power plants, claiming that he had the magical capacity to keep them operational - he could not - and caused major power outages throughout Equatorial Guinea.",Lua/tips.lua(00027),,,,174226,,,当弗朗西斯科·恩圭马当政的时候，他禁止电厂使用润滑油，因为他说他有迷の力量可以让电厂正常运作，但是显然他没有，并因此而造成整个赤道几内亚都出现断电现象。,OK,,
4154,174226,"In a stroke of genius, Nguema - President of Equatorial Guinea - had the the governor of the public bank killed and hid all the money in his jungle shed.",Lua/tips.lua(00028),,,,174226,,,赤道几内亚的总统恩圭马突发奇想杀掉了共和国银行的管理人员，然后将所有钱财都藏在自己的林中小屋里。,OK,,
4155,174753,A former chef for Kim Jong II revealed the North Korean leader employed staff to make sure the grains of rice served to him were absolutely uniform in size and color.,Lua/tips.lua(00029),,,,174753,,,朝鲜前领导人金正日曾经让手下确保每天给他送上的米饭的所有米粒大小和颜色都一致。,OK,,
4156,174226,"According to his official biography, Kim Jong II's birth in Baekdu Mountain was prophesied by a swallow and heralded with a double rainbow and a new star in the heavens.",Lua/tips.lua(00030),,,,174226,,,根据官方记载，“伟大领袖金正日出生在一个神山上，他出生前祥瑞之像纷至:双虹汇聚，百鸟齐鸣”,OK,,
4157,174753,"Apart from claiming that he is the greatest golfer in the history of existence, Kim Jong II also apparently composed six operas and enjoyed staging musicals.",Lua/tips.lua(00031),,,,174753,,,金正日声称自己除了是史上最厉害的高尔夫球员之外，他还写过六部歌剧，而且他非常享受在舞台上表演。,OK,,
4158,174226,Kim Jong II had a town called Kijong-Dong built right in the Demilitarized Zone between North and South Korea and had a small crew work around the clock to preserve the illusion that people actually live there - as a farce to try to trick South Koreans into defecting.,Lua/tips.lua(00032),,,,174226,,,金正日在朝韩边界停火区设置了一个叫做和平村(Kijong-Dong)的小镇，还让一小队人员在那里昼夜不停地工作，希望以此使韩国人相信真的有人住在那里-这只不过是他想要引诱韩国人叛逃的一个闹剧而已。,OK,,
4159,174753,"Kim Jong II told his people that he invented the hamburger, after which he built a hamburger factory, saying ""I've made up my mind to feed quality bread and french-fries to university students, professors and researchers even if we are in (economic) hardship"".",Lua/tips.lua(00033),,,,174753,,,金正日在建造了汉堡工厂后告诉他的子民们是他发明了汉堡包，他说“即使我们目前处于经济困难时期，但是我依然决定要为大学生，教授和研究员们提供高质量的面包和薯条”。,OK,,
4160,174226,"Kim Jong II is rumored to have had spent $350,000 a year on brandy and to always had traveled with a pack of beautiful women he referred to as his ""Pleasure Squad.""",Lua/tips.lua(00034),,,,174226,,,据说金正日每年为了购买白兰地要花掉三十五万美元，而且每次出门都会带着一群叫做“欢乐队”的女子。,OK,,
4161,174226,"Idi Amin Dada called himself ""His Excellency, President for Life Field Marshall Al Hadj Doctor Idi Amin Dada, VC, DSO, MC. Lord of all the Beasts of the Earth and Fishes of the Sea and Conqueror of the British Empire in Africa in General and Uganda in Particular"".",Lua/tips.lua(00035),,,,174226,,,伊迪·阿敏·达达将自己称作“总督大人，终身总统阁下，战区总指挥伊迪·阿敏·达达博士，维多利亚十字勳章获得者，优异服役勋章获得者，军功十字勳章的获得者。万王之王。日不落帝国征服者”。,OK,,
4162,174226,"An African despot, Idi Amin Dada laid claim to the Scottish throne and offered to marry Queen Elizabeth to lead the Commonwealth.",Lua/tips.lua(00036),,,,174226,,,伊迪·阿敏·达达是一个非洲独裁者，他宣称自己有权成为苏格兰王，并提出要和伊丽莎白女皇结婚以共同领导联邦。,OK,,
4163,181073,"To mock the people who pointed out Uganda's crippling famine, Idi Amin Dada created the ""Save Britain Fund"" by taking a truckload of food from starving peasants and offering it to the U.K.",Lua/tips.lua(00037),,,,181073,,,伊迪·阿敏·达达通过建立“拯救不列颠基金”来从饥饿的民众手中夺取食物并交给英国人，这造成了乌干达灾难性的饥荒。,OK,,
4164,174226,"Mad at the Queen of Britain for her refusal to marry him, Idi Amin Dada had four local British businessmen to carry him around in a sedan chair at a diplomatic conference in Uganda.",Lua/tips.lua(00038),,,,174226,,,由于不列颠女王拒绝嫁给伊迪·阿敏·达达，所以在乌干达，他让四个当地的英国商人抬着他坐的轿子来出席外交会议。,OK,,
4165,174226,"When Mariano Melgerejo of Bolivia was presented with a white stallion as a gift from Brazil, he was so stunned by the horse that he immediately took a map of Bolivia and put one of its hooves on it ... and gave the Brazilians the entire area covered by it.",Lua/tips.lua(00039),,,,174226,,,当马里亚诺·梅尔加雷霍收到了来自巴西的礼物-一匹白色公马的时候，他非常惊讶，立刻拿出来了一幅玻利维亚地图，并将一只马蹄放在了地图上……然后巴西人的马蹄覆盖了全部区域。,OK,,
4166,174226,"Melgarejo of Bolivia, having heard the history of Caligula and his horse consul, thought the story was so cool that he made his horse, named Holofernes, General of Bolivia.",Lua/tips.lua(00040),,,,174226,,,梅尔加雷霍在听说卡利古拉将自己的马任命为执政官之后，觉得太给力了，然后也将自己那匹名叫荷罗孚尼的马也任命为玻利维亚的将军。,OK,,
4167,174226,"Bucaram, elected President of Ecuador in 1996, was known as ""El Loco"" (""The Madman""), a nickname he championed himself.",Lua/tips.lua(00041),,,,174226,,,于1996年被选为厄瓜多尔总统布卡拉姆，给自己起了一个叫“艾尔·洛克”(“疯子”)的昵称。,OK,,
4168,174226,"While President, Bucaram recorded a pop album called A Madman in Love ... which he released while still in office and also took advantage of his president side job to circulate his demo to other presidents at an Ibero-American conference in Chile.",Lua/tips.lua(00042),,,,174226,,,布卡拉姆总统在位时出了一张流行音乐专辑《陷入爱河》……他并利用职务之便在智力召开的伊比利美洲会议期间，将自己的专辑播放给其他国家的总统听。,OK,,
4169,174226,One of the first things Bucaram did after taking office was to place his business associates in high government positions and fill the rest of the cabinet with his own family. He even put his 18-year-old son in charge of the Ecuadorian customs office.,Lua/tips.lua(00043),,,,174226,,,布卡拉姆上任之后做的第一件事就是将高官厚禄赏赐给他的生意伙伴，并将内阁的剩余席位全安排上了自家人。他甚至让他18岁的儿子掌管厄瓜多尔的海关。,OK,,
4170,174226,"While head of state of an economically struggling Ecuador, Bucaram offered professional coach Diego Maradona $1 million to play one soccer game with him.",Lua/tips.lua(00044),,,,174226,,,作为厄瓜多尔这个饱受经济危机困绕国家的总统，布卡拉姆付给了专业教练迭戈·马拉多纳一百万美元，就为了让他和自己踢一场球赛。,OK,,
4171,174226,"In his later years, Jean Bedel Bokassa declared himself the 13th Apostle and claimed that he frequently met the Pope in secret.",Lua/tips.lua(00045),,,,174226,,,简·贝德尔·博卡萨在晚年的时候宣称自己隶属于法王厅十三课，并透露出他经常和教皇悄悄见面。,OK,,
4172,174226,"Bokassa crowned himself emperor of the Central African Empire (which he made up one day) in a ceremony that cost the country's annual GDP, where two-thirds of the population lived with less than a dollar per day.",Lua/tips.lua(00046),,,,174226,,,博卡萨在一场消耗了中非帝国(他编造的名字)全年GPD的奢华仪式中为自己加冕，而这个国家三分之二的人口每天的生活物资连一美元都不到。,OK,,
4173,174226,Ne Win consulted soothsayers on almost every aspect of his decision making in his nearly 3 decades as ruler of Burma.,Lua/tips.lua(00047),,,,174226,,,奈温在近三十年担任缅甸统治者期间，所作出的几乎所有决定都要征求占卜师的意见。,OK,,
4174,174226,"Being extremely superstitious, Burma's President Ne Win reportedly bathed in dolphin blood believing it restored his youth and vitality and would also cross bridges backwards to ward off evil.",Lua/tips.lua(00048),,,,174226,,,缅甸总统奈温非常迷信，据说他会用海豚血洗澡，因为他相信这样做可以恢复他的年轻活力，而且过桥的时候也倒着走，以期阻挡恶魔。,OK,,
4175,174226,"One shiny day, Ne Win, head of state of Burma, announced that he was going to change the currency into denominations of 15, 30, 45 and 90, so that he could live to be over 90 years old. This minor inconvenience effectively rendered the population's savings invalid.",Lua/tips.lua(00049),,,,174226,,,有一天，缅甸的统治者奈温宣布他要把货币面值改成15，30，45，90，这样他就可以活得超过90岁。这个小小的不变有效地非法蒸发了人们的储蓄。,OK,,
4176,174226,"Enver Hoxha banned beards, typewriters and color TVs in Albania.",Lua/tips.lua(00050),,,,174226,,,恩维尔·霍查在阿尔巴尼亚禁止了面包，打字机和彩电。,OK,,
4177,174226,"Enver Hoxha famously built 750,000 bunkers across Albania, to protect its meager 3 million inhabitants from a hypothetic Soviet invasion.",Lua/tips.lua(00051),,,,174226,,,恩维尔·霍查因为在阿尔巴尼亚全境建造了750000个碉堡而闻名于世，他这么做仅仅为了能够在他假想出的苏联入侵中保护他可怜的三百万人口。,OK,,
4178,174226,"Visitors to Albania were forced to go through a disinfectant bath, by decree of Enver Hoxha.",Lua/tips.lua(00052),,,,174226,,,恩维尔·霍查制定了一个法令，使所有造访阿尔巴尼亚的游客都必须进行消毒。,OK,,
4179,175007,"Comrade, Chairman, Prime Minister, Foreign Minister, Minister of War, Commander-in-Chief of the People's Army Enver Hoxha, was the dictator of Albania. He got that title because he rewarded all cabinet positions to himself.",Lua/tips.lua(00053),,,,175007,,,恩维尔·霍查是阿尔巴尼亚的独裁者，他有着同志，主席，首相，司令，总司令，国防部长以及人民军队的最高指挥官称号。他得到如此多头衔的原因就是他一个人兼任了内阁的所有职位。,OK,,
4180,175007,"Enver Hoxha kidnapped a dentist in rural Albania who looked like him, then forced plastic surgery on him to make the resemblance even more so - leaving the poor fellow no choice but to leave his life behind and live on pretending to be the prime minister.",Lua/tips.lua(00054),,,,175007,,,恩维尔·霍查在阿尔巴尼亚乡村绑架了一个和他长得很像的牙医，然后强行给这个牙医做了整形手术，从而再次减少两人之间的差别-这个可怜的牙医别无选择，只能抛弃之前的平静生活，以首相替身的身份继续活着。,OK,,
4181,174226,Nicolae Ceausescu made sure that the street leading right up to the palace was constructed to be exactly 1 meter wider than the Champs Elysees in Paris.... just because.,Lua/tips.lua(00055),,,,174226,,,尼古拉斯·齐奥塞斯库确保通向皇宫的接到比巴黎的香榭丽舍大街整整宽一米……只为…,OK,,
4182,174226,"Nicolae Ceausescu called himself The Genius of the Carpathians and even made a scepter for himself, prompting Salvador Dali to personally send a telegram of mocking, but having no concept of satire, Ceausescu had Dali's letter published on the front page of the newspaper.",Lua/tips.lua(00056),,,,174226,,,尼古拉斯·齐奥塞斯库将自己称为喀尔巴阡山的天才，甚至还给自己做了一个王权节杖，萨尔瓦多·达利立即私下拍发了一封讽刺电报，但他没有任何讽刺的天赋，齐奥塞斯库将达利的信件发表在了报纸首页上。,OK,,
4183,175007,"In 1980, Ceausescu destroyed most of the historical part of Bucharest in order to build what was lauded as the biggest building in the world after the Pentagon. After his death, Romania's Parliament moved in, only able to use 30 % of the building.",Lua/tips.lua(00057),,,,175007,,,1980年，齐奥塞斯库以拆除了布加勒斯特的大部分历史建筑，为了建造据说是世界上继五角大楼之后最大的建筑。在他死后，罗马尼亚议会搬了进去，但是其中只有30%的区域可被使用。,OK,,
4184,174226,"Ceausescu demanded that his nearly illiterate wife be made a member of the New York Academy of Sciences and the Royal Institute of Chemistry. In Romania, she been crowned ""Comrade-Academician-Doctor-Engineer,"" and top scientists had to include her name in their research.",Lua/tips.lua(00058),,,,174226,,,齐奥塞斯库想要让他那近乎文盲的妻子成为纽约科学学会成员和皇家化学学会成员。在罗马尼亚，她被冠以“同志，院士，博士，工程师”称号，而且该国的科学家们必须在自己的研究中署上她的名字。,OK,,
4185,174226,"Ceausescu proclaimed his alcoholic and womanizing son, to be a ""scientist of international reputation"" and alleged that he had published several volumes on nuclear physics.",Lua/tips.lua(00059),,,,174226,,,齐奥塞斯库宣布，他那沉溺于酒色的儿子是“国际知名科学家”而且声称他在核能物理学领域已经出版过多本著作。,OK,,
4186,175007,"Kim II Sung claimed that he could turn sand into rice, and that he could cross rivers on leaves",Lua/tips.lua(00060),,,,175007,,,金日成说他可化沙为米，可一苇渡江,OK,,
4187,174226,This is a secret achievement,Lua/UI/Achievements.lua(00038),,,,174226,,,这是一个隐藏成就,OK,,
4188,174226,<red><text></red>,Lua/UI/ActionCtrl.lua(00058),,,,174226,,,<red><text></red>,OK,,
4189,174226,<red><cost></red>,Lua/UI/ActionCtrl.lua(00065),,,,174226,,,<red><cost></red>,OK,,
4190,174226,Receive <cost>,Lua/UI/ActionCtrl.lua(00068),,,,174226,,,收到<cost>,OK,,
4191,174226,<name>,Lua/UI/ActionCtrl.lua(00081),,,,174226,,,<name>,OK,,
4192,174226,<name> (<cost>),Lua/UI/ActionCtrl.lua(00083),,,,174226,,,<name>(<cost>),OK,,
4193,174226,Economy,Lua/UI/Almanac.lua(00153),,,,174226,,,经济,OK,,
4194,174226,Happiness,Lua/UI/Almanac.lua(00154),,,,174226,,,幸福度,OK,,
4195,174226,People,Lua/UI/Almanac.lua(00155),,,,174226,,,人民,OK,,
4196,174226,Politics,Lua/UI/Almanac.lua(00156),,,,174226,,,政治,OK,,
4197,174226,Dynasty,Lua/UI/Almanac.lua(00157),,,,174226,,,家族,OK,,
4198,174226,Almanac,Lua/UI/Almanac.lua(00430),,,,174226,,,年鉴,OK,,
4199,174226,<almanac_bold><center><name> (Dynasty Member),Lua/UI/AlmanacPages.lua(00014),,,,174226,,,<almanac_bold><center><name>(家族成员),OK,,
4200,174226, ,Lua/UI/InfopanelBuilding.lua(00731),,,,174226,,, ,OK,,
4201,174226,<left><almanac_bold>Skill: </almanac_bold><skill>,Lua/UI/AlmanacPages.lua(00016),,,,174226,,,<left><almanac_bold>技能:</almanac_bold><skill>,OK,,
4202,174226,<left><almanac_bold>Manager effect:</almanac_bold> <effect>,Lua/UI/AlmanacPages.lua(00017),,,,174226,,,<left><almanac_bold>经营效果:</almanac_bold><effect>,OK,,
4203,174226,Workplace,Lua/UI/InfopanelPeople.lua(00382),,,,174226,,,工作地点,OK,,
4204,174226,None,Lua/UI/AlmanacPages.lua(00024),,,,174226,,,无,OK,,
4205,174226,Residence,Lua/UI/AlmanacPages.lua(00025),,,,174226,,,住宅,OK,,
4206,174226,None,Lua/UI/AlmanacPages.lua(00025),,,,174226,,,无,OK,,
4207,174226,Family Wealth,Lua/UI/AlmanacPages.lua(00026),,,,174226,,,家庭富裕程度,OK,,
4208,174226,Overall Happiness,Lua/UI/AlmanacPages.lua(00027),,,,174226,,,总体幸福度,OK,,
4209,174226,Approval,Lua/UI/AlmanacPages.lua(00028),,,,174226,,,认可度,OK,,
4210,174226,Role,Lua/UI/AlmanacPages.lua(00031),,,,174226,,,角色,OK,,
4211,174226,Age,Lua/UI/AlmanacPages.lua(00033),,,,174226,,,年龄,OK,,
4213,174226,<left><name><tab 250 right><value><tab 350><name2><right><value2>,Lua/UI/AlmanacPages.lua(00164),,,,174226,,,<left><name><tab 250 right><value><tab 350><name2><right><value2>,OK,,
4214,174226, ,Lua/UI/AlmanacPages.lua(00049),,,,174226,,, ,OK,,
4215,174226,<left><almanac_bold>Skill: </almanac_bold><skill>,Lua/UI/AlmanacPages.lua(00050),,,,174226,,,<left><almanac_bold>技能:</almanac_bold><skill>,OK,,
4216,174226,<left><almanac_bold>Manager effect:</almanac_bold> <effect>,Lua/UI/AlmanacPages.lua(00051),,,,174226,,,<left><almanac_bold>经营效果:</almanac_bold><effect>,OK,,
4217,174226,Name,Lua/UI/DynastyMemberCreation.lua(00232),,,,174226,,,姓名,OK,,
4225,174226,Budget,Lua/UI/BudgetCtrl.lua(00036),,,,174226,,,预算,OK,,
4226,174226,Profit,Lua/UI/AlmanacPages.lua(00063),,,,174226,,,利润,OK,,
4227,174226,Service Quality,Lua/UI/AlmanacPages.lua(00066),,,,174226,,,服务品质,OK,,
4228,174226,Workers,Lua/UI/AlmanacPages.lua(00069),,,,174226,,,工人,OK,,
4229,174226,<WorkersCount> / <MaxWorkers>,Lua/UI/AlmanacPages.lua(00069),,,,174226,,,<WorkersCount>/<MaxWorkers>,OK,,
4230,174226,Upgrade,Lua/UI/AlmanacPages.lua(00084),,,,174226,,,升级,OK,,
4231,174226,<UpgradeName>,Lua/UI/AlmanacPages.lua(00084),,,,174226,,,<UpgradeName>,OK,,
4232,174226,Monthly Production,Lua/UI/AlmanacPages.lua(00096),,,,174226,,,月产量,OK,,
4233,174226,<resource> (input),Lua/UI/AlmanacPages.lua(00109),,,,174226,,,<resource>(输入),OK,,
4234,174226,<amount>,Lua/UI/AlmanacPages.lua(00109),,,,174226,,,<amount>,OK,,
4235,174226,<resource> (output),Lua/UI/AlmanacPages.lua(00117),,,,174226,,,<resource>(输出),OK,,
4236,174226,<amount>,Lua/UI/AlmanacPages.lua(00117),,,,174226,,,<amount>,OK,,
4240,174226,Produced,Lua/UI/AlmanacPages.lua(00146),,,,174226,,,产出,OK,,
4241,174226,Consumed,Lua/UI/AlmanacPages.lua(00147),,,,174226,,,消耗,OK,,
4242,174226,Exported,Lua/UI/AlmanacPages.lua(00148),,,,174226,,,出口,OK,,
4243,174226,Imported,Lua/UI/AlmanacPages.lua(00149),,,,174226,,,进口,OK,,
4244,174226,In transit,Lua/UI/AlmanacPages.lua(00150),,,,174226,,,运输中,OK,,
4245,174226,Export Revenue,Lua/UI/AlmanacPages.lua(00151),,,,174226,,,出口收益,OK,,
4246,174226,Import Expence,Lua/UI/AlmanacPages.lua(00152),,,,174226,,,进口开支,OK,,
4247,174226,Expected Revenue,Lua/UI/AlmanacPages.lua(00153),,,,174226,,,预期收益,OK,,
4249,179441,<name>,Lua/UI/AlmanacPages.lua(00161),,,,179441,,,<name>,OK,,
4254,174226,Temporary rollover,Lua/UI/AlmanacPages.lua(00175),,,,174226,,,临时翻转,OK,,
4255,174226,Import Costs ($),Lua/UI/AlmanacPages.lua(00208),,,,174226,,,进口开支($),OK,,
4256,174226,Export Revenue ($),Lua/UI/AlmanacPages.lua(00208),,,,174226,,,出口收益($),OK,,
4257,174226,Import Amount,Lua/UI/AlmanacPages.lua(00208),,,,174226,,,进口总数,OK,,
